order_id,order_line_id,order_date,ship_date,customer_id,customer_name,product_id,product_name,quantity_mt,unit_price,total_amount,currency,sales_region,sales_channel,customer_segment,contract_id,discount_pct,rebate_amount,freight_cost,ship_from_site,ship_to_location,incoterms,net_revenue,week_start
ORD-00007750,1,2025-08-21,2025-08-31,CUST-00089,Pacific Industries,PS-001,Polystyrene GPPS,6.4,1531.22,9799.81,USD,Europe,Contract,Agricultural,,0,24.84,25.6,SITE-NWE-01,Europe Distribution,DAP,9774.21,2025-08-18
ORD-00007751,1,2025-08-21,2025-09-03,CUST-00174,Pacific Manufacturing,PP-COPOLY,Polypropylene Copolymer,83.2,1739.29,144708.93,USD,Europe,Spot,Agricultural,CTR-00174,0,2796.27,332.8,SITE-NWE-02,Europe Distribution,FOB,144376.13,2025-08-18
ORD-00007752,1,2025-08-22,2025-08-27,CUST-00058,Pacific Partners,PS-001,Polystyrene GPPS,121.3,1540.35,186844.46,USD,Asia Pacific,Distributor,Automotive,CTR-00058,3,1438.08,606.5,SITE-NEA-02,Asia Pacific Distribution,DAP,180632.63,2025-08-18
ORD-00007753,1,2025-08-22,2025-08-27,CUST-00083,United Group,PP-HOMO,Polypropylene Homopolymer,22.1,1522.56,33648.58,USD,Latin America,Contract,Construction,,1,9.0,132.6,SITE-NEA-02,Latin America Distribution,FOB,33179.49,2025-08-18
ORD-00007754,1,2025-08-22,2025-08-30,CUST-00084,National Industries,STY-001,Styrene Monomer,30.7,1353.87,41563.81,USD,Asia Pacific,Direct,Construction,CTR-00084,0,99.86,153.5,SITE-NEA-02,Asia Pacific Distribution,FOB,41410.31,2025-08-18
ORD-00007755,1,2025-08-22,2025-08-25,CUST-00101,Atlantic LLC,PP-HOMO,Polypropylene Homopolymer,13.8,1641.01,22645.94,USD,North America,Distributor,Construction,,0,150.45,34.5,SITE-USG-01,North America Distribution,CIF,22611.44,2025-08-18
ORD-00007756,1,2025-08-22,2025-09-01,CUST-00138,Premier Manufacturing,XYL-001,Mixed Xylenes,22.3,1023.79,22830.52,USD,Latin America,Distributor,Automotive,CTR-00138,0,181.41,133.8,SITE-NWE-02,Latin America Distribution,DAP,22696.72,2025-08-18
ORD-00007757,1,2025-08-22,2025-09-04,CUST-00156,National Holdings,ETH-001,Ethylene,40.4,1105.96,44680.78,USD,Latin America,Distributor,Industrial,CTR-00156,0,585.9,242.4,SITE-NEA-02,Latin America Distribution,CIF,44438.38,2025-08-18
ORD-00007758,1,2025-08-22,2025-08-25,CUST-00176,Pacific Chemicals,BEN-001,Benzene,0.3,1056.95,317.08,USD,Europe,Distributor,Consumer,,0,0.45,1.2,SITE-NWE-02,Europe Distribution,FOB,315.88,2025-08-18
ORD-00007759,1,2025-08-22,2025-08-31,CUST-00066,Pacific Group,LLDPE-001,LLDPE C4,74.6,1536.46,114619.92,USD,North America,Distributor,Automotive,CTR-00066,0,470.1,186.5,SITE-USG-01,North America Distribution,DAP,114433.42,2025-08-18
ORD-00007760,1,2025-08-22,2025-08-31,CUST-00178,National LLC,STY-001,Styrene Monomer,137.4,1217.14,167235.04,USD,Latin America,Contract,Industrial,,1,1225.09,824.4,SITE-NEA-02,Latin America Distribution,FOB,164738.29,2025-08-18
ORD-00007761,1,2025-08-22,2025-08-30,CUST-00144,Atlantic LLC,ACN-001,Acrylonitrile,37.3,1638.93,61132.09,USD,Europe,Direct,Construction,CTR-00144,1,1213.02,149.2,SITE-NWE-01,Europe Distribution,FOB,60371.57,2025-08-18
ORD-00007762,1,2025-08-22,2025-09-01,CUST-00072,Industrial Partners,PP-HOMO,Polypropylene Homopolymer,15.6,1537.71,23988.28,USD,Latin America,Direct,Construction,CTR-00072,0,325.74,93.6,SITE-USG-01,Latin America Distribution,CIF,23894.68,2025-08-18
ORD-00007763,1,2025-08-22,2025-09-01,CUST-00134,Pacific Chemicals,PP-002,Propylene Chemical Grade,20.8,1218.23,25339.18,USD,Latin America,Distributor,Agricultural,CTR-00134,0,84.46,124.8,SITE-USG-02,Latin America Distribution,DDP,25214.38,2025-08-18
ORD-00007764,1,2025-08-22,2025-08-27,CUST-00001,Advanced Corp,PS-001,Polystyrene GPPS,39.8,1537.01,61173.0,USD,Latin America,Contract,Construction,,3,658.15,238.8,SITE-USG-01,Latin America Distribution,CIF,59099.01,2025-08-18
ORD-00007765,1,2025-08-22,2025-08-29,CUST-00117,Advanced Chemicals,TOL-001,Toluene,58.0,1053.8,61120.4,USD,North America,Distributor,Agricultural,CTR-00117,1,477.28,145.0,SITE-USG-01,North America Distribution,DAP,60364.2,2025-08-18
ORD-00007766,1,2025-08-22,2025-09-04,CUST-00110,Atlantic Partners,ACN-001,Acrylonitrile,3.1,1607.73,4983.96,USD,Latin America,Spot,Automotive,CTR-00110,0,35.0,18.6,SITE-NWE-02,Latin America Distribution,FOB,4965.36,2025-08-18
ORD-00007767,1,2025-08-22,2025-08-25,CUST-00191,Atlantic Group,MMA-001,Methyl Methacrylate,4.2,1760.47,7393.97,USD,Middle East,Distributor,Industrial,CTR-00191,0,110.39,18.9,SITE-USG-02,Middle East Distribution,CIF,7375.07,2025-08-18
ORD-00007768,1,2025-08-22,2025-08-30,CUST-00127,Pacific LLC,TOL-001,Toluene,13.7,915.45,12541.66,USD,Middle East,Spot,Agricultural,CTR-00127,0,126.46,61.65,SITE-NWE-02,Middle East Distribution,DAP,12480.01,2025-08-18
ORD-00007769,1,2025-08-22,2025-08-27,CUST-00065,Premier Manufacturing,BUT-001,Butadiene,34.8,1447.29,50365.69,USD,North America,Distributor,Agricultural,,1,659.58,87.0,SITE-USG-01,North America Distribution,FOB,49775.03,2025-08-18
ORD-00007770,1,2025-08-22,2025-08-31,CUST-00104,Atlantic Group,ACN-001,Acrylonitrile,16.3,1660.13,27060.12,USD,Latin America,Direct,Consumer,CTR-00104,1,14.47,97.8,SITE-USG-02,Latin America Distribution,DDP,26691.72,2025-08-18
ORD-00007771,1,2025-08-22,2025-09-02,CUST-00110,Atlantic Partners,LLDPE-001,LLDPE C4,3.3,1594.19,5260.83,USD,Latin America,Contract,Automotive,CTR-00110,0,1.95,19.8,SITE-NEA-01,Latin America Distribution,CIF,5241.03,2025-08-18
ORD-00007772,1,2025-08-22,2025-09-03,CUST-00176,Pacific Chemicals,LDPE-001,LDPE Injection Grade,17.1,1682.25,28766.48,USD,Europe,Contract,Consumer,,0,413.99,68.4,SITE-NWE-02,Europe Distribution,FOB,28698.08,2025-08-18
ORD-00007773,1,2025-08-22,2025-09-04,CUST-00158,United Group,PS-001,Polystyrene GPPS,5.9,1460.18,8615.06,USD,Asia Pacific,Spot,Industrial,,0,80.64,29.5,SITE-NEA-01,Asia Pacific Distribution,DDP,8585.56,2025-08-18
ORD-00007774,1,2025-08-22,2025-09-04,CUST-00124,Global Partners,DEG-001,Diethylene Glycol,2.2,887.75,1953.05,USD,North America,Distributor,Construction,CTR-00124,0,7.31,5.5,SITE-USG-02,North America Distribution,FOB,1947.55,2025-08-18
ORD-00007775,1,2025-08-22,2025-08-29,CUST-00044,Advanced Partners,PP-001,Propylene Polymer Grade,10.2,1255.87,12809.87,USD,Middle East,Spot,Consumer,CTR-00044,0,236.25,45.9,SITE-NEA-01,Middle East Distribution,FOB,12763.97,2025-08-18
ORD-00007776,1,2025-08-22,2025-08-26,CUST-00151,United Group,STY-001,Styrene Monomer,46.9,1300.91,61012.68,USD,Middle East,Direct,Consumer,CTR-00151,1,197.36,211.05,SITE-NEA-01,Middle East Distribution,DDP,60191.5,2025-08-18
ORD-00007777,1,2025-08-22,2025-08-30,CUST-00166,National Industries,ETH-001,Ethylene,19.2,1035.67,19884.86,USD,Middle East,Spot,Automotive,CTR-00166,1,192.34,86.4,SITE-NEA-01,Middle East Distribution,DDP,19599.61,2025-08-18
ORD-00007778,1,2025-08-22,2025-08-25,CUST-00050,Atlantic Corp,PP-001,Propylene Polymer Grade,974.2,1219.9,1188426.58,USD,Asia Pacific,Direct,Construction,CTR-00050,5,4143.1,4871.0,SITE-NEA-01,Asia Pacific Distribution,CIF,1124134.25,2025-08-18
ORD-00007779,1,2025-08-22,2025-09-02,CUST-00140,Global Holdings,ACN-001,Acrylonitrile,14.6,1756.67,25647.38,USD,Europe,Contract,Construction,CTR-00140,0,277.03,58.4,SITE-NWE-01,Europe Distribution,FOB,25588.98,2025-08-18
ORD-00007780,1,2025-08-22,2025-09-01,CUST-00119,Industrial LLC,PP-002,Propylene Chemical Grade,139.2,1247.36,173632.51,USD,Latin America,Distributor,Construction,CTR-00119,3,2876.16,835.2,SITE-USG-01,Latin America Distribution,FOB,167588.33,2025-08-18
ORD-00007781,1,2025-08-22,2025-08-30,CUST-00140,Global Holdings,PP-002,Propylene Chemical Grade,12.7,1183.19,15026.51,USD,Europe,Contract,Construction,CTR-00140,0,24.14,50.8,SITE-NWE-01,Europe Distribution,DAP,14975.71,2025-08-18
ORD-00007782,1,2025-08-22,2025-08-29,CUST-00142,Atlantic Chemicals,PP-HOMO,Polypropylene Homopolymer,42.0,1619.65,68025.3,USD,Europe,Distributor,Construction,CTR-00142,5,894.66,168.0,SITE-NWE-02,Europe Distribution,DDP,64456.04,2025-08-18
ORD-00007783,1,2025-08-22,2025-09-01,CUST-00178,National LLC,ACN-001,Acrylonitrile,24.9,1635.27,40718.22,USD,Latin America,Spot,Industrial,CTR-00178,1,535.52,149.4,SITE-NEA-01,Latin America Distribution,CIF,40161.64,2025-08-18
ORD-00007784,1,2025-08-22,2025-08-30,CUST-00006,Advanced Holdings,HDPE-001,HDPE Film Grade,410.7,1449.38,595260.37,USD,Latin America,Spot,Consumer,CTR-00006,5,10769.94,2464.2,SITE-NEA-01,Latin America Distribution,DDP,563033.15,2025-08-18
ORD-00007785,1,2025-08-22,2025-09-04,CUST-00199,Premier Corp,TOL-001,Toluene,51.2,973.74,49855.49,USD,Latin America,Contract,Industrial,CTR-00199,1,700.17,307.2,SITE-NEA-01,Latin America Distribution,DDP,49049.74,2025-08-18
ORD-00007786,1,2025-08-22,2025-08-31,CUST-00087,National Partners,PP-001,Propylene Polymer Grade,30.7,1262.56,38760.59,USD,Asia Pacific,Direct,Industrial,,3,263.15,153.5,SITE-NEA-01,Asia Pacific Distribution,FOB,37444.27,2025-08-18
ORD-00007787,1,2025-08-22,2025-08-27,CUST-00026,Premier Chemicals,PP-COPOLY,Polypropylene Copolymer,83.7,1846.85,154581.34,USD,North America,Distributor,Consumer,CTR-00026,1,470.99,209.25,SITE-USG-01,North America Distribution,CIF,152826.28,2025-08-18
ORD-00007788,1,2025-08-22,2025-08-29,CUST-00093,National Industries,BUT-001,Butadiene,0.5,1369.38,684.69,USD,Middle East,Spot,Construction,CTR-00093,0,9.29,2.25,SITE-NWE-02,Middle East Distribution,FOB,682.44,2025-08-18
ORD-00007789,1,2025-08-22,2025-08-27,CUST-00060,Atlantic Corp,STY-001,Styrene Monomer,16.5,1230.08,20296.32,USD,Europe,Spot,Consumer,,0,281.15,66.0,SITE-NWE-02,Europe Distribution,DAP,20230.32,2025-08-18
ORD-00007790,1,2025-08-22,2025-09-04,CUST-00157,United Manufacturing,MEG-001,Monoethylene Glycol,38.9,935.37,36385.89,USD,Europe,Contract,Consumer,CTR-00157,0,224.33,155.6,SITE-NWE-02,Europe Distribution,DDP,36230.29,2025-08-18
ORD-00007791,1,2025-08-22,2025-08-31,CUST-00134,Pacific Chemicals,XYL-001,Mixed Xylenes,9.7,1102.03,10689.69,USD,Latin America,Direct,Agricultural,CTR-00134,0,76.87,58.2,SITE-NEA-02,Latin America Distribution,DAP,10631.49,2025-08-18
ORD-00007792,1,2025-08-22,2025-09-05,CUST-00183,Industrial Chemicals,LDPE-001,LDPE Injection Grade,13.9,1391.7,19344.63,USD,North America,Contract,Consumer,CTR-00183,0,324.08,34.75,SITE-USG-02,North America Distribution,DAP,19309.88,2025-08-18
ORD-00007793,1,2025-08-22,2025-09-01,CUST-00187,Pacific LLC,MEG-001,Monoethylene Glycol,29.1,930.03,27063.87,USD,Latin America,Spot,Consumer,CTR-00187,1,131.43,174.6,SITE-NEA-02,Latin America Distribution,FOB,26618.63,2025-08-18
ORD-00007794,1,2025-08-22,2025-09-04,CUST-00132,Premier Manufacturing,ETH-001,Ethylene,13.2,1014.74,13394.57,USD,Asia Pacific,Distributor,Construction,CTR-00132,1,35.37,66.0,SITE-NEA-02,Asia Pacific Distribution,FOB,13194.62,2025-08-18
ORD-00007795,1,2025-08-22,2025-09-03,CUST-00035,Pacific Group,BUT-001,Butadiene,75.6,1458.46,110259.58,USD,Asia Pacific,Direct,Agricultural,CTR-00035,1,1487.01,378.0,SITE-NEA-01,Asia Pacific Distribution,FOB,108778.98,2025-08-18
ORD-00007796,1,2025-08-22,2025-09-05,CUST-00028,Advanced Chemicals,PP-001,Propylene Polymer Grade,0.7,1154.27,807.99,USD,North America,Contract,Agricultural,,0,10.36,1.75,SITE-USG-02,North America Distribution,DDP,806.24,2025-08-18
ORD-00007797,1,2025-08-22,2025-09-04,CUST-00162,Atlantic Holdings,ETH-001,Ethylene,137.1,1077.31,147699.2,USD,Latin America,Direct,Automotive,CTR-00162,1,2422.18,822.6,SITE-NEA-02,Latin America Distribution,CIF,145399.61,2025-08-18
ORD-00007798,1,2025-08-22,2025-08-25,CUST-00139,United Manufacturing,LLDPE-001,LLDPE C4,44.1,1467.29,64707.49,USD,Asia Pacific,Distributor,Industrial,,1,19.94,220.5,SITE-NEA-01,Asia Pacific Distribution,DAP,63839.92,2025-08-18
ORD-00007799,1,2025-08-22,2025-08-30,CUST-00191,Atlantic Group,DEG-001,Diethylene Glycol,189.2,999.05,189020.26,USD,Middle East,Contract,Industrial,,0,3720.25,851.4,SITE-NWE-01,Middle East Distribution,DAP,188168.86,2025-08-18
ORD-00007800,1,2025-08-22,2025-09-02,CUST-00004,Global Holdings,ACN-001,Acrylonitrile,216.5,1561.72,338112.38,USD,North America,Distributor,Industrial,CTR-00004,3,5740.97,541.25,SITE-USG-01,North America Distribution,DAP,327427.76,2025-08-18
ORD-00007801,1,2025-08-22,2025-08-30,CUST-00010,United Chemicals,HDPE-001,HDPE Film Grade,1.6,1599.98,2559.97,USD,North America,Contract,Industrial,CTR-00010,0,18.29,4.0,SITE-USG-02,North America Distribution,CIF,2555.97,2025-08-18
ORD-00007802,1,2025-08-22,2025-08-30,CUST-00172,Premier Manufacturing,PVC-001,PVC Suspension Grade,10.7,1318.32,14106.02,USD,Middle East,Contract,Automotive,CTR-00172,0,265.4,48.15,SITE-USG-02,Middle East Distribution,DDP,14057.87,2025-08-18
ORD-00007803,1,2025-08-22,2025-08-25,CUST-00153,Industrial Manufacturing,PP-HOMO,Polypropylene Homopolymer,5.2,1615.13,8398.68,USD,Asia Pacific,Contract,Consumer,CTR-00153,0,44.91,26.0,SITE-NEA-02,Asia Pacific Distribution,DAP,8372.68,2025-08-18
ORD-00007804,1,2025-08-22,2025-09-02,CUST-00090,Industrial Manufacturing,MMA-001,Methyl Methacrylate,2.0,1680.08,3360.16,USD,Middle East,Distributor,Construction,CTR-00090,0,20.82,9.0,SITE-USG-02,Middle East Distribution,DAP,3351.16,2025-08-18
ORD-00007805,1,2025-08-22,2025-08-26,CUST-00091,Industrial Partners,PVC-001,PVC Suspension Grade,102.9,1323.25,136162.43,USD,Latin America,Distributor,Agricultural,,1,146.38,617.4,SITE-NWE-02,Latin America Distribution,DDP,134183.41,2025-08-18
ORD-00007806,1,2025-08-22,2025-08-30,CUST-00068,United Manufacturing,BEN-001,Benzene,34.1,1076.87,36721.27,USD,Middle East,Spot,Agricultural,CTR-00068,1,194.64,153.45,SITE-USG-02,Middle East Distribution,CIF,36200.61,2025-08-18
ORD-00007807,1,2025-08-25,2025-08-31,CUST-00008,Atlantic LLC,BUT-001,Butadiene,50.5,1430.34,72232.17,USD,Middle East,Spot,Automotive,CTR-00008,3,736.36,227.25,SITE-NEA-02,Middle East Distribution,CIF,69837.95,2025-08-25
ORD-00007808,1,2025-08-25,2025-09-06,CUST-00014,Atlantic Industries,PP-002,Propylene Chemical Grade,9.9,1197.48,11855.05,USD,Latin America,Spot,Construction,CTR-00014,0,231.36,59.4,SITE-NWE-01,Latin America Distribution,DDP,11795.65,2025-08-25
ORD-00007809,1,2025-08-25,2025-09-01,CUST-00047,Industrial Group,BEN-001,Benzene,15.3,1180.9,18067.77,USD,Middle East,Contract,Construction,,1,295.68,68.85,SITE-NWE-02,Middle East Distribution,DDP,17818.24,2025-08-25
ORD-00007810,1,2025-08-25,2025-09-02,CUST-00004,Global Holdings,PP-COPOLY,Polypropylene Copolymer,47.7,1609.78,76786.51,USD,North America,Direct,Industrial,CTR-00004,3,1144.41,119.25,SITE-USG-02,North America Distribution,CIF,74363.66,2025-08-25
ORD-00007811,1,2025-08-25,2025-08-31,CUST-00165,Pacific Holdings,LLDPE-001,LLDPE C4,5.5,1564.37,8604.04,USD,Asia Pacific,Contract,Consumer,,0,103.83,27.5,SITE-NEA-02,Asia Pacific Distribution,DDP,8576.54,2025-08-25
ORD-00007812,1,2025-08-25,2025-09-07,CUST-00094,National Chemicals,PP-002,Propylene Chemical Grade,17.9,1350.7,24177.53,USD,Latin America,Direct,Construction,CTR-00094,0,252.69,107.4,SITE-USG-01,Latin America Distribution,DAP,24070.13,2025-08-25
ORD-00007813,1,2025-08-25,2025-09-07,CUST-00016,Global Manufacturing,BEN-001,Benzene,1.1,1077.54,1185.29,USD,Middle East,Direct,Consumer,,1,15.29,4.95,SITE-NEA-01,Middle East Distribution,DDP,1168.49,2025-08-25
ORD-00007814,1,2025-08-25,2025-09-07,CUST-00158,United Group,LDPE-001,LDPE Injection Grade,17.9,1614.47,28899.01,USD,Asia Pacific,Spot,Industrial,CTR-00158,0,161.49,89.5,SITE-NEA-02,Asia Pacific Distribution,CIF,28809.51,2025-08-25
ORD-00007815,1,2025-08-25,2025-09-06,CUST-00142,Atlantic Chemicals,MMA-001,Methyl Methacrylate,514.1,1848.14,950128.77,USD,Europe,Direct,Construction,CTR-00142,5,4677.5,2056.4,SITE-NWE-01,Europe Distribution,CIF,900565.93,2025-08-25
ORD-00007816,1,2025-08-25,2025-09-01,CUST-00070,Premier LLC,MEG-001,Monoethylene Glycol,21.3,897.45,19115.69,USD,Asia Pacific,Direct,Consumer,CTR-00070,1,234.95,106.5,SITE-NEA-01,Asia Pacific Distribution,DAP,18818.03,2025-08-25
ORD-00007817,1,2025-08-25,2025-09-08,CUST-00055,Global Group,PS-001,Polystyrene GPPS,3.4,1378.33,4686.32,USD,Latin America,Direct,Consumer,,0,0.54,20.4,SITE-NWE-02,Latin America Distribution,FOB,4665.92,2025-08-25
ORD-00007818,1,2025-08-25,2025-09-08,CUST-00120,Atlantic Manufacturing,LLDPE-001,LLDPE C4,1.9,1409.92,2678.85,USD,North America,Contract,Automotive,CTR-00120,0,41.99,4.75,SITE-USG-02,North America Distribution,DDP,2674.1,2025-08-25
ORD-00007819,1,2025-08-25,2025-08-31,CUST-00192,Global Group,XYL-001,Mixed Xylenes,11.2,976.65,10938.48,USD,Middle East,Contract,Consumer,,0,57.76,50.4,SITE-NWE-01,Middle East Distribution,FOB,10888.08,2025-08-25
ORD-00007820,1,2025-08-25,2025-09-06,CUST-00005,Atlantic Partners,LLDPE-001,LLDPE C4,799.9,1484.61,1187539.54,USD,Asia Pacific,Spot,Automotive,CTR-00005,3,10414.47,3999.5,SITE-NEA-02,Asia Pacific Distribution,DDP,1147913.85,2025-08-25
ORD-00007821,1,2025-08-25,2025-08-31,CUST-00188,Pacific Group,XYL-001,Mixed Xylenes,10.5,1049.29,11017.54,USD,Asia Pacific,Contract,Consumer,CTR-00188,0,59.78,52.5,SITE-NEA-01,Asia Pacific Distribution,DDP,10965.04,2025-08-25
ORD-00007822,1,2025-08-25,2025-09-06,CUST-00124,Global Partners,ACN-001,Acrylonitrile,12.5,1613.64,20170.5,USD,North America,Distributor,Construction,CTR-00124,0,123.35,31.25,SITE-USG-01,North America Distribution,DAP,20139.25,2025-08-25
ORD-00007823,1,2025-08-25,2025-09-03,CUST-00086,Advanced Partners,TOL-001,Toluene,135.5,1034.22,140136.81,USD,Middle East,Distributor,Industrial,CTR-00086,3,1171.3,609.75,SITE-USG-02,Middle East Distribution,DAP,135322.96,2025-08-25
ORD-00007824,1,2025-08-25,2025-09-07,CUST-00082,National Manufacturing,XYL-001,Mixed Xylenes,425.0,1039.5,441787.5,USD,North America,Direct,Consumer,CTR-00082,3,4651.53,1062.5,SITE-USG-02,North America Distribution,DAP,427471.38,2025-08-25
ORD-00007825,1,2025-08-25,2025-09-04,CUST-00154,Premier Chemicals,LDPE-001,LDPE Injection Grade,325.1,1561.4,507611.14,USD,North America,Contract,Automotive,CTR-00154,5,7382.44,812.75,SITE-USG-02,North America Distribution,FOB,481417.83,2025-08-25
ORD-00007826,1,2025-08-25,2025-09-05,CUST-00189,United Holdings,DEG-001,Diethylene Glycol,186.5,894.17,166762.7,USD,Asia Pacific,Spot,Agricultural,,3,2632.9,932.5,SITE-NEA-02,Asia Pacific Distribution,DAP,160827.32,2025-08-25
ORD-00007827,1,2025-08-25,2025-09-07,CUST-00086,Advanced Partners,ACN-001,Acrylonitrile,410.6,1550.4,636594.24,USD,Middle East,Spot,Industrial,,3,857.42,1847.7,SITE-USG-02,Middle East Distribution,DAP,615648.71,2025-08-25
ORD-00007828,1,2025-08-25,2025-09-06,CUST-00044,Advanced Partners,DEG-001,Diethylene Glycol,14.3,984.66,14080.64,USD,Middle East,Direct,Consumer,CTR-00044,0,7.8,64.35,SITE-NEA-02,Middle East Distribution,DDP,14016.29,2025-08-25
ORD-00007829,1,2025-08-25,2025-08-31,CUST-00102,Pacific Partners,PP-HOMO,Polypropylene Homopolymer,902.5,1602.51,1446265.28,USD,Latin America,Direct,Industrial,,3,12146.34,5415.0,SITE-USG-02,Latin America Distribution,DDP,1397462.32,2025-08-25
ORD-00007830,1,2025-08-25,2025-09-02,CUST-00082,National Manufacturing,BEN-001,Benzene,233.9,1064.12,248897.67,USD,North America,Contract,Consumer,,3,696.62,584.75,SITE-USG-01,North America Distribution,DDP,240845.99,2025-08-25
ORD-00007831,1,2025-08-25,2025-09-02,CUST-00060,Atlantic Corp,HDPE-001,HDPE Film Grade,4.1,1422.05,5830.4,USD,Europe,Spot,Consumer,CTR-00060,0,112.94,16.4,SITE-NWE-01,Europe Distribution,DAP,5814.0,2025-08-25
ORD-00007832,1,2025-08-25,2025-09-03,CUST-00107,Industrial Holdings,ETH-001,Ethylene,15.9,997.23,15855.96,USD,Latin America,Spot,Consumer,CTR-00107,1,276.2,95.4,SITE-NWE-02,Latin America Distribution,FOB,15602.0,2025-08-25
ORD-00007833,1,2025-08-25,2025-09-07,CUST-00050,Atlantic Corp,LLDPE-001,LLDPE C4,28.2,1603.09,45207.14,USD,Asia Pacific,Distributor,Construction,CTR-00050,5,81.8,141.0,SITE-NEA-02,Asia Pacific Distribution,FOB,42805.78,2025-08-25
ORD-00007834,1,2025-08-25,2025-09-04,CUST-00036,United Holdings,ACN-001,Acrylonitrile,307.6,1715.73,527758.55,USD,North America,Distributor,Automotive,CTR-00036,5,2213.47,769.0,SITE-USG-01,North America Distribution,CIF,500601.62,2025-08-25
ORD-00007835,1,2025-08-25,2025-09-02,CUST-00024,National Industries,PP-001,Propylene Polymer Grade,11.7,1247.06,14590.6,USD,North America,Spot,Industrial,,0,214.94,29.25,SITE-USG-02,North America Distribution,DDP,14561.35,2025-08-25
ORD-00007836,1,2025-08-25,2025-09-02,CUST-00098,Global Partners,PP-002,Propylene Chemical Grade,11.4,1355.71,15455.09,USD,Latin America,Distributor,Construction,,0,250.65,68.4,SITE-NEA-01,Latin America Distribution,FOB,15386.69,2025-08-25
ORD-00007837,1,2025-08-25,2025-09-08,CUST-00077,Pacific Corp,BEN-001,Benzene,178.0,1076.68,191649.04,USD,Middle East,Distributor,Construction,,3,1223.7,801.0,SITE-USG-01,Middle East Distribution,DAP,185098.57,2025-08-25
ORD-00007838,1,2025-08-25,2025-08-29,CUST-00005,Atlantic Partners,LLDPE-001,LLDPE C4,141.7,1548.12,219368.6,USD,Asia Pacific,Direct,Automotive,CTR-00005,3,4360.24,708.5,SITE-NEA-02,Asia Pacific Distribution,DAP,212079.04,2025-08-25
ORD-00007839,1,2025-08-25,2025-09-01,CUST-00117,Advanced Chemicals,PP-002,Propylene Chemical Grade,136.3,1285.61,175228.64,USD,North America,Distributor,Agricultural,CTR-00117,1,3190.57,340.75,SITE-USG-01,North America Distribution,DDP,173135.6,2025-08-25
ORD-00007840,1,2025-08-25,2025-09-06,CUST-00087,National Partners,PVC-001,PVC Suspension Grade,44.6,1299.76,57969.3,USD,Asia Pacific,Distributor,Industrial,CTR-00087,3,477.27,223.0,SITE-NEA-02,Asia Pacific Distribution,CIF,56007.22,2025-08-25
ORD-00007841,1,2025-08-25,2025-09-04,CUST-00123,National Industries,ETH-001,Ethylene,10.8,1099.81,11877.95,USD,Middle East,Direct,Agricultural,,0,23.67,48.6,SITE-NEA-02,Middle East Distribution,DDP,11829.35,2025-08-25
ORD-00007842,1,2025-08-25,2025-09-07,CUST-00170,Pacific Holdings,ACN-001,Acrylonitrile,803.4,1701.04,1366615.54,USD,North America,Direct,Automotive,,5,20324.59,2008.5,SITE-USG-01,North America Distribution,FOB,1296276.26,2025-08-25
